Date,Category,Sales,Price,Discount,TrendScore,Stock,Rating,MarketingBudget,Month,Quarter,DayOfWeek,Trend
2026-05-05,Jacket,75,1062,20,9.695046902434793,636,4.374470303444773,79955,5,2,1,0
2026-05-05,Pants,161,351,10,1.7024856220486333,301,4.273345917082243,12872,5,2,1,0
2026-05-06,Dress,241,902,0,6.278209948364925,321,4.390008410757206,56970,5,2,2,1
2026-05-06,T-Shirt,242,983,30,4.281989551480084,110,4.165252073825062,90401,5,2,2,1
2026-05-06,Sweater,91,272,40,1.2596340715510417,703,3.6551874255574295,33477,5,2,2,0
2026-05-06,Jacket,61,1155,20,8.060146418778118,805,4.912464106606092,72294,5,2,2,0
2026-05-06,Pants,156,1308,10,2.0560843576332033,881,4.5400733662917165,50181,5,2,2,0
2026-05-07,Dress,304,1132,30,3.869185672396624,539,3.878378076360803,13707,5,2,3,1
2026-05-07,T-Shirt,183,465,30,6.736187420815536,413,4.63354414994982,80276,5,2,3,0
2026-05-07,Sweater,88,1257,40,9.577005384696143,357,4.681824132553168,40357,5,2,3,0
2026-05-07,Jacket,177,701,40,8.572325817241587,191,4.612546064569518,76451,5,2,3,0
2026-05-07,Pants,166,397,0,4.497517548037367,534,4.129281783728,68565,5,2,3,0
2026-05-08,Dress,210,1187,40,8.678589475056427,344,3.8040748947660314,12775,5,2,4,1
2026-05-08,T-Shirt,279,1234,40,4.313401663265091,694,4.624618798167969,62201,5,2,4,1
2026-05-08,Sweater,103,1097,40,9.370437972773757,890,4.633663608698498,39016,5,2,4,0
2026-05-08,Jacket,60,1080,20,6.3099576222587395,658,4.343705920293016,16783,5,2,4,0
2026-05-08,Pants,126,575,20,9.298086584407992,784,3.8121277857218976,81691,5,2,4,0
2026-05-09,Dress,209,204,0,3.791796756527541,755,3.7492863794232676,52417,5,2,5,1
2026-05-09,T-Shirt,284,1389,0,9.05910200411456,217,4.373684195704358,57812,5,2,5,1
2026-05-09,Sweater,171,986,10,6.683902942559896,275,4.441304734918064,13152,5,2,5,0
2026-05-09,Jacket,152,1459,0,2.933124384004039,574,4.255937956527018,39726,5,2,5,0
2026-05-09,Pants,73,1210,40,6.1054963425807145,448,4.810569027358833,8820,5,2,5,0
2026-05-10,Dress,258,719,30,8.758650418751035,405,3.6473978087199805,93478,5,2,6,1
2026-05-10,T-Shirt,298,803,0,6.4058023096319605,579,3.7152794962133844,10905,5,2,6,1
2026-05-10,Sweater,128,336,10,7.425232675322553,263,4.400919465365777,54253,5,2,6,0
2026-05-10,Jacket,60,1326,40,2.9771886288653358,677,3.5308799500058625,87455,5,2,6,0
2026-05-10,Pants,126,910,10,5.749564899184004,539,4.766070448051797,35550,5,2,6,0
2026-05-11,Dress,298,817,40,2.9582534248116037,370,3.8968386919933775,69194,5,2,0,1
2026-05-11,T-Shirt,297,247,0,4.611815449693758,524,4.870734543192894,42892,5,2,0,1
2026-05-11,Sweater,77,742,10,9.609715121298516,392,4.837734181426674,74828,5,2,0,0
2026-05-11,Jacket,132,176,40,4.651567236898016,189,3.694596129088322,69889,5,2,0,0
2026-05-11,Pants,108,1400,20,4.415471498022525,359,4.765435682884461,29406,5,2,0,0
2026-05-12,Dress,302,1090,30,9.720576897879635,377,4.590323084477896,75003,5,2,1,1
2026-05-12,T-Shirt,250,272,0,5.432065343758583,836,3.840872136775932,95629,5,2,1,1
2026-05-12,Sweater,58,895,30,1.2180010457632333,239,3.81216256849555,87617,5,2,1,0
2026-05-12,Jacket,186,538,10,1.2026509846329139,612,3.516569540084973,22750,5,2,1,0
2026-05-12,Pants,87,382,30,7.073826453132937,360,4.0712538202742135,47089,5,2,1,0
2026-05-13,Dress,263,1211,30,7.008167110150916,821,4.470552536850631,27664,5,2,2,1
2026-05-13,T-Shirt,252,1122,20,6.76256830817107,354,4.714981812525635,52037,5,2,2,1
2026-05-13,Sweater,65,740,40,2.697336986455036,763,3.994024271116773,19214,5,2,2,0
2026-05-13,Jacket,136,749,40,5.0754502423128285,462,4.137745616982975,19947,5,2,2,0
2026-05-13,Pants,164,871,10,7.6136968522754,880,4.697228610965673,70101,5,2,2,0
2026-05-14,Dress,290,930,10,3.1813881368433043,341,3.5960117787939674,33283,5,2,3,1
2026-05-14,T-Shirt,257,1115,10,6.134369989214651,245,3.9854194516271844,21036,5,2,3,1
2026-05-14,Sweater,120,350,20,4.185674712480017,867,4.621461373374098,83743,5,2,3,0
2026-05-14,Jacket,58,1313,30,2.41024000467263,970,4.370037203475455,20893,5,2,3,0
2026-05-14,Pants,194,310,0,2.7046493182639457,498,3.710544097079151,54696,5,2,3,0
2026-05-15,Dress,170,1106,30,3.5714015724884476,181,4.205179649099703,85391,5,2,4,0
2026-05-15,T-Shirt,325,267,30,3.0165099674137905,848,4.263129638939221,84380,5,2,4,1
2026-05-15,Sweater,183,528,40,3.5135077410864293,216,3.9237588519116673,97125,5,2,4,0
2026-05-15,Jacket,199,1490,30,3.5218258042502795,487,3.8415024508241453,98945,5,2,4,1
2026-05-15,Pants,177,545,0,8.452163669868384,739,3.8086557829315573,40539,5,2,4,0
2026-05-16,Dress,298,241,10,2.53845035322019,274,4.191305307850722,98870,5,2,5,1
2026-05-16,T-Shirt,197,577,20,2.43157456556365,667,4.8059353451169695,73916,5,2,5,0
2026-05-16,Sweater,150,977,0,9.152435639681203,205,4.558740342923166,50969,5,2,5,0
2026-05-16,Jacket,60,1452,20,2.587925488782062,960,3.655269903525024,17521,5,2,5,0
2026-05-16,Pants,122,1080,0,3.7483195980283073,858,4.348097727720447,82487,5,2,5,0
2026-05-17,Dress,229,1072,40,1.2720726247707925,162,4.916275304278522,39343,5,2,6,1
2026-05-17,T-Shirt,363,717,30,9.452912439609628,314,4.849704076867466,43394,5,2,6,1
2026-05-17,Sweater,98,648,20,4.890392873181263,863,4.9027200593755556,82510,5,2,6,0
2026-05-17,Jacket,188,198,20,6.461479384788207,779,3.889211943448953,97206,5,2,6,0
2026-05-17,Pants,52,1075,20,4.098161248470558,324,4.518393154490564,66485,5,2,6,0
2026-05-18,Dress,187,782,30,5.8920453072502275,432,3.650699317262751,46466,5,2,0,0
2026-05-18,T-Shirt,292,785,0,6.998470668138714,370,4.285102503030101,54264,5,2,0,1
2026-05-18,Sweater,65,365,20,7.811603165169858,863,3.9428449660574523,53225,5,2,0,0
2026-05-18,Jacket,109,379,20,8.563701533567306,923,4.121678278759869,33879,5,2,0,0
2026-05-18,Pants,81,1254,10,4.508254276217269,390,4.803213607447175,88222,5,2,0,0
2026-05-19,Dress,347,915,40,4.514634755007743,761,3.89579731405988,15545,5,2,1,1
2026-05-19,T-Shirt,259,1466,20,5.354139097490623,838,4.994297074378542,90875,5,2,1,1
2026-05-19,Sweater,107,656,10,7.821954979981037,411,4.943087672041457,38012,5,2,1,0
2026-05-19,Jacket,152,585,10,4.772797389009543,671,4.939096598637873,76507,5,2,1,0
2026-05-19,Pants,177,923,10,7.36480785654129,141,4.040647531520756,57030,5,2,1,0
2026-05-20,Dress,242,228,20,6.883354943215396,213,3.708036349125957,83444,5,2,2,1
2026-05-20,T-Shirt,292,1448,40,2.888702204360855,308,3.8614573023576777,43481,5,2,2,1
2026-05-20,Sweater,145,898,30,9.11817369540589,998,4.503756641172524,72621,5,2,2,0
2026-05-20,Jacket,167,539,0,1.359336260000355,475,3.90247353556286,56946,5,2,2,0
2026-05-20,Pants,91,607,10,5.288343707572432,840,4.559725982213571,23757,5,2,2,0
2026-05-21,Dress,304,1333,30,6.392483860304498,353,4.027212817261679,90841,5,2,3,1
2026-05-21,T-Shirt,239,731,20,9.751660252392856,320,4.050965672188195,96983,5,2,3,1
2026-05-21,Sweater,97,412,20,9.938585963129391,783,4.544282268909174,66097,5,2,3,0
2026-05-21,Jacket,93,704,40,1.3193506463112774,549,4.844726740521757,18576,5,2,3,0
2026-05-21,Pants,60,1253,40,9.1857466668291,729,4.132743203862191,6268,5,2,3,0
2026-05-22,Dress,299,264,0,7.855736472359967,452,3.965593790426778,23972,5,2,4,1
2026-05-22,T-Shirt,269,375,30,7.0756376298222845,933,4.706537767004498,73155,5,2,4,1
2026-05-22,Sweater,166,1497,40,2.779676207210364,240,3.63425096134326,40219,5,2,4,0
2026-05-22,Jacket,197,750,20,3.017097120344645,332,4.190147386932377,83946,5,2,4,0
2026-05-22,Pants,162,1454,40,8.921549625766808,449,4.12785373338317,39712,5,2,4,0
2026-05-23,Dress,170,801,20,8.20306366906458,622,3.9866191519462446,82621,5,2,5,0
2026-05-23,T-Shirt,317,905,30,6.199349509139074,396,3.5939854503959947,33855,5,2,5,1
2026-05-23,Sweater,81,432,30,7.077891784144556,618,4.151402241595506,53087,5,2,5,0
2026-05-23,Jacket,161,807,30,2.969059339246243,804,4.9372261216398226,20730,5,2,5,0
2026-05-23,Pants,135,1276,10,8.212975252025558,447,3.9290265542454588,72557,5,2,5,0
2026-05-24,Dress,294,1404,0,9.038366369673323,924,3.899168174299885,14948,5,2,6,1
2026-05-24,T-Shirt,290,891,20,8.750491864346653,567,4.373712601331159,38532,5,2,6,1
2026-05-24,Sweater,190,1050,20,5.675253551733931,992,4.046142287816026,95298,5,2,6,0
2026-05-24,Jacket,195,1155,20,2.4025508632370656,925,3.9136046796317103,67041,5,2,6,0
2026-05-24,Pants,98,1431,40,3.268512356896421,874,3.956437787772259,16631,5,2,6,0
2026-05-25,Dress,232,1387,20,3.9157023954748613,218,4.406639627527403,40080,5,2,0,1
2026-05-25,T-Shirt,277,1362,20,9.900824203147378,598,3.994629638431648,39118,5,2,0,1
2026-05-25,Sweater,119,1198,30,9.754227350886964,318,4.480444148475973,59139,5,2,0,0
2026-05-25,Jacket,89,746,10,9.869988652955652,901,3.5981955819530316,12664,5,2,0,0
2026-05-25,Pants,199,387,30,9.817210930519341,560,4.636121418363385,47667,5,2,0,1
2026-05-26,Dress,190,1458,0,2.0255105231246113,158,3.6361696405320285,22926,5,2,1,0
2026-05-26,T-Shirt,267,1102,20,1.4746827691588364,382,4.825228613503285,45508,5,2,1,1
2026-05-26,Sweater,110,1388,40,6.882796514904088,320,3.580450311536672,6882,5,2,1,0
2026-05-26,Jacket,93,377,40,9.16549974934495,700,4.5907702219189686,88943,5,2,1,0
2026-05-26,Pants,160,446,0,1.7740350796125606,314,3.8867135727007893,68338,5,2,1,0
2026-05-27,Dress,291,951,40,3.676579958419512,952,4.397563082442462,97045,5,2,2,1
2026-05-27,T-Shirt,280,644,40,5.916825077542737,681,4.218233831796205,69028,5,2,2,1
2026-05-27,Sweater,110,1045,0,8.112882209317792,398,4.102887431463926,23245,5,2,2,0
2026-05-27,Jacket,104,865,40,3.965930967143636,510,4.973122851613157,21626,5,2,2,0
2026-05-27,Pants,56,835,30,1.266756248584338,491,3.959997192972492,11087,5,2,2,0
2026-05-28,Dress,292,668,40,5.5074813965794185,382,4.909783938340796,38366,5,2,3,1
2026-05-28,T-Shirt,346,383,20,5.5789011936071375,656,4.506295031821422,80038,5,2,3,1
2026-05-28,Sweater,155,1467,0,5.66204007121528,127,3.96743419952531,47293,5,2,3,0
2026-05-28,Jacket,183,690,20,8.338076435239929,106,4.222790978579441,50964,5,2,3,0
2026-05-28,Pants,111,1259,40,3.3570976204006655,396,4.200326332449982,86523,5,2,3,0
2026-05-29,Dress,287,988,20,2.615512647619013,690,4.723024359890646,27939,5,2,4,1
2026-05-29,T-Shirt,288,1432,40,4.780673785506673,300,4.169986979871352,7812,5,2,4,1
2026-05-29,Sweater,95,380,10,4.814872690910181,814,4.98931679807413,24546,5,2,4,0
2026-05-29,Jacket,107,583,10,8.700666545431682,860,4.297860800826368,5888,5,2,4,0
2026-05-29,Pants,110,1408,20,9.990130311455067,386,4.405998393493162,23444,5,2,4,0
2026-05-30,Dress,241,1021,40,8.223147147655254,720,4.355850633886179,81638,5,2,5,1
2026-05-30,T-Shirt,285,353,40,3.0963250753040494,894,4.003379315282276,31269,5,2,5,1
2026-05-30,Sweater,143,655,10,2.4564886082759925,159,3.6028894584010343,84226,5,2,5,0
2026-05-30,Jacket,111,451,30,1.4511378908873453,871,3.5033488297161632,14033,5,2,5,0
2026-05-30,Pants,161,1274,20,1.9953681100206402,912,3.7517331411843866,10586,5,2,5,0
2026-05-31,Dress,180,1407,30,6.680891231639032,516,4.652648831386436,7883,5,2,6,0
2026-05-31,T-Shirt,184,393,20,2.353151133273072,202,4.414089074569585,17219,5,2,6,0
2026-05-31,Sweater,174,266,20,1.7150111226900548,469,4.580380465207726,59032,5,2,6,0
2026-05-31,Jacket,198,856,30,9.758379638307275,655,3.8353589053652914,9777,5,2,6,0
2026-05-31,Pants,143,885,10,2.58477362575085,581,4.879905600768867,88833,5,2,6,0
2026-06-01,Dress,195,1300,20,3.783326270794852,661,4.404861982092218,18982,6,2,0,0
2026-06-01,T-Shirt,219,331,40,4.538078129666631,843,3.634449017164893,67871,6,2,0,1
2026-06-01,Sweater,194,1319,10,2.8395965698834544,184,4.349280069219008,42939,6,2,0,0
2026-06-01,Jacket,85,256,20,7.83939890052544,470,4.505956762402498,9349,6,2,0,0
2026-06-01,Pants,198,729,0,4.356695914712892,129,3.881442371836549,86254,6,2,0,0
2026-06-02,Dress,197,1133,40,2.5222383399022643,973,4.937907216949303,17637,6,2,1,0
2026-06-02,T-Shirt,259,1028,0,5.479830451917112,397,3.962585684002076,20046,6,2,1,1
2026-06-02,Sweater,167,844,40,7.36006500027191,385,4.708056550590848,34512,6,2,1,0
2026-06-02,Jacket,79,1153,0,8.002572625533102,951,3.7214606417788385,71886,6,2,1,0
2026-06-02,Pants,117,972,20,8.928309691794146,172,3.5202792801558185,23150,6,2,1,0
2026-06-03,Dress,234,607,30,9.31452786133322,831,3.9029174598656913,78474,6,2,2,1
2026-06-03,T-Shirt,269,1155,10,2.9825755097205935,633,4.964127581232723,35832,6,2,2,1
2026-06-03,Sweater,73,432,30,6.63202389597605,667,3.712035864698156,66264,6,2,2,0
2026-06-03,Jacket,157,863,10,7.826956727245682,994,3.8058603261440522,26746,6,2,2,0
2026-06-03,Pants,147,1351,20,5.813452704161032,135,4.952299718694553,49638,6,2,2,0
2026-06-04,Dress,243,469,10,6.401373832662532,368,4.746505688566774,71175,6,2,3,1
2026-06-04,T-Shirt,196,1025,0,1.7620996376829063,493,4.730986655428339,34672,6,2,3,0
2026-06-04,Sweater,123,1468,30,4.549483897674766,783,3.9855821786588277,30150,6,2,3,0
2026-06-04,Jacket,142,1474,40,9.108410459763526,510,4.0915252593663975,80302,6,2,3,0
2026-06-04,Pants,102,624,30,8.858124007320825,799,3.847180268485575,42320,6,2,3,0
2026-06-05,Dress,289,1202,20,1.3305642359016598,517,4.654108101364574,6837,6,2,4,1
2026-06-05,T-Shirt,134,1475,20,8.97789528622263,849,4.23092352675316,11859,6,2,4,0
2026-06-05,Sweater,102,635,20,3.663936839491558,988,3.686851321631923,28054,6,2,4,0
2026-06-05,Jacket,50,1012,0,3.567874251592336,843,4.614855879168626,41539,6,2,4,0
2026-06-05,Pants,67,1398,0,4.478951662524446,797,3.6572393406809978,72955,6,2,4,0
2026-06-06,Dress,211,835,40,4.837110952293948,918,4.461667664704519,88892,6,2,5,1
2026-06-06,T-Shirt,291,947,20,8.216818238841928,311,3.7850356888889802,54092,6,2,5,1
2026-06-06,Sweater,134,197,20,1.075478336563936,188,4.997577320012162,19387,6,2,5,0
2026-06-06,Jacket,71,571,20,9.185999821978072,230,3.6872834797672107,36848,6,2,5,0
2026-06-06,Pants,180,485,40,4.175737685895978,995,3.831472584999771,57235,6,2,5,0
2026-06-07,Dress,251,830,40,3.30298492564776,227,3.868746902434957,39961,6,2,6,1
2026-06-07,T-Shirt,294,648,30,8.843353151109515,502,4.773928748233283,53978,6,2,6,1
2026-06-07,Sweater,97,690,20,5.193649824641481,658,4.184099313900375,52791,6,2,6,0
2026-06-07,Jacket,197,378,20,6.173142821076727,850,3.9766615625400368,27203,6,2,6,0
2026-06-07,Pants,117,1382,20,8.693821223049483,698,3.572421530283053,37158,6,2,6,0
2026-06-08,Dress,225,1186,30,4.323925170111838,877,3.598734526907216,74299,6,2,0,1
2026-06-08,T-Shirt,281,567,30,8.349475162192448,414,4.071844998364397,78484,6,2,0,1
2026-06-08,Sweater,82,843,40,1.1497067542879105,164,4.679374742373092,52950,6,2,0,0
2026-06-08,Jacket,65,588,10,9.675471402852882,558,4.879883100245905,40383,6,2,0,0
2026-06-08,Pants,142,646,0,6.496367160967628,633,4.765346438211964,89901,6,2,0,0
2026-06-09,Dress,323,989,30,7.8566587851600875,835,4.031254517780386,51889,6,2,1,1
2026-06-09,T-Shirt,252,589,20,5.317868720154236,407,4.052225348713063,95520,6,2,1,1
2026-06-09,Sweater,161,975,20,1.0009920862164021,741,3.5508099840017344,11813,6,2,1,0
2026-06-09,Jacket,59,470,30,4.900606461663148,516,3.844299326258241,9943,6,2,1,0
2026-06-09,Pants,182,202,40,9.236275692659085,205,4.388300270012771,38227,6,2,1,0
2026-06-10,Dress,364,269,0,3.518088275392366,417,3.8891986558414,21134,6,2,2,1
2026-06-10,T-Shirt,255,543,0,6.508984684657033,897,3.57787320606827,64405,6,2,2,1
2026-06-10,Sweater,126,558,40,8.398292921581284,319,4.438115377998511,10773,6,2,2,0
2026-06-10,Jacket,89,1313,30,9.81516678078144,740,4.523423606903165,18841,6,2,2,0
2026-06-10,Pants,113,1269,30,5.941476458719021,515,4.944736285375912,96822,6,2,2,0
2026-06-11,Dress,309,691,40,6.153605408709236,713,3.884837759373427,82641,6,2,3,1
2026-06-11,T-Shirt,205,250,0,9.666621425635544,417,4.190804932755464,52612,6,2,3,1
2026-06-11,Sweater,136,784,0,5.847792440247209,235,4.927440838667466,99393,6,2,3,0
2026-06-11,Jacket,176,1077,30,8.984770900499406,265,4.343286838130137,51984,6,2,3,0
2026-06-11,Pants,95,470,0,9.33400904235442,957,4.069352042854889,33448,6,2,3,0
2026-06-12,Dress,251,232,10,6.111237573954139,494,3.5319497568903944,76892,6,2,4,1
2026-06-12,T-Shirt,264,509,20,1.894839312816504,779,4.707238045423219,72264,6,2,4,1
2026-06-12,Sweater,160,400,30,2.510998813276802,832,4.468619173181012,65092,6,2,4,0
2026-06-12,Jacket,65,578,20,9.486689461165412,542,4.3757859270624415,45482,6,2,4,0
2026-06-12,Pants,105,813,10,6.515225634338212,576,4.635408475305949,51578,6,2,4,0
2026-06-13,Dress,245,616,40,7.6646511960170916,341,3.5862949981581203,54884,6,2,5,1
2026-06-13,T-Shirt,323,728,40,3.582324477440342,499,4.8576005774571245,39278,6,2,5,1
2026-06-13,Sweater,76,907,40,3.2306510248834135,306,3.611029985383841,74942,6,2,5,0
2026-06-13,Jacket,101,1466,0,7.930333213220972,439,4.0096111523561015,34698,6,2,5,0
2026-06-13,Pants,154,385,40,2.0724423867538677,858,3.7517237921750937,51662,6,2,5,0
2026-06-14,Dress,369,432,0,7.5931964133219,830,3.85785578591854,39846,6,2,6,1
2026-06-14,T-Shirt,368,356,40,1.847809612019356,441,4.307297867482738,80704,6,2,6,1
2026-06-14,Sweater,77,999,0,2.5012156633375158,498,3.8971766403980292,64397,6,2,6,0
2026-06-14,Jacket,61,236,40,3.0424948908699854,519,4.316407841451238,90609,6,2,6,0
2026-06-14,Pants,141,356,40,9.317927747678397,523,3.897707605562064,8796,6,2,6,0
2026-06-15,Dress,342,360,30,2.673409550340404,522,4.540474271584483,72253,6,2,0,1
2026-06-15,T-Shirt,369,1300,30,6.066252281080906,672,4.141658153009149,67963,6,2,0,1
2026-06-15,Sweater,199,1318,20,9.198954191141029,800,4.597132921042149,53176,6,2,0,1
2026-06-15,Jacket,156,242,30,3.180744952268567,413,4.220839031451134,64786,6,2,0,0
2026-06-15,Pants,171,510,20,7.588558873624069,741,3.9411067387595664,31531,6,2,0,0
2026-06-16,Dress,255,1072,30,6.8613823595604595,617,3.85938142774105,47774,6,2,1,1
2026-06-16,T-Shirt,317,1377,10,4.140999030273293,132,4.733393453920566,39398,6,2,1,1
2026-06-16,Sweater,178,852,30,8.173945201006841,533,4.608765498071643,70143,6,2,1,0
2026-06-16,Jacket,187,516,10,7.322496158971694,735,4.65478241509837,96069,6,2,1,0
2026-06-16,Pants,61,1341,10,6.954045227688501,510,4.841998580966694,41944,6,2,1,0
2026-06-17,Dress,211,1308,0,7.793446947864888,286,4.9618417756051425,39500,6,2,2,1
2026-06-17,T-Shirt,291,763,30,8.971544874132608,277,3.8305543532728477,95909,6,2,2,1
2026-06-17,Sweater,103,216,20,5.445241145347321,530,4.894699585557224,45527,6,2,2,0
2026-06-17,Jacket,84,338,0,5.305858090925099,235,3.879255246839607,6136,6,2,2,0
2026-06-17,Pants,132,704,10,8.851779595161615,736,4.03284954809981,71484,6,2,2,0
2026-06-18,Dress,234,1213,30,7.914837681353995,389,4.065071772867857,73150,6,2,3,1
2026-06-18,T-Shirt,238,1113,0,3.4474672253170153,981,4.941023981057139,99631,6,2,3,1
2026-06-18,Sweater,56,300,30,4.080036780345408,854,4.221116939288006,80947,6,2,3,0
2026-06-18,Jacket,164,1328,30,5.381272336706722,901,3.7691729943209067,26155,6,2,3,0
2026-06-18,Pants,183,1013,0,6.988440087394313,365,3.9208205349315786,42825,6,2,3,0
2026-06-19,Dress,269,398,10,8.176378372931623,672,3.653979453775795,26480,6,2,4,1
2026-06-19,T-Shirt,237,559,0,4.514071738248912,938,4.505398017070677,82006,6,2,4,1
2026-06-19,Sweater,182,315,40,7.386924201710777,220,3.6821052497641196,12235,6,2,4,0
2026-06-19,Jacket,187,1481,10,6.973352378161942,629,3.8692812018302933,61470,6,2,4,0
2026-06-19,Pants,157,1489,40,8.632680547380247,757,3.78593031602227,39411,6,2,4,0
2026-06-20,Dress,250,1180,0,7.362859762256512,638,3.92503849544357,56242,6,2,5,1
2026-06-20,T-Shirt,272,1442,40,6.431594872834123,213,3.8448402358521183,24560,6,2,5,1
2026-06-20,Sweater,190,307,10,4.5717172673863775,373,3.859491778739287,94661,6,2,5,0
2026-06-20,Jacket,73,209,0,8.144026925254861,876,4.898205225961293,11798,6,2,5,0
2026-06-20,Pants,126,1073,40,5.53388502913697,748,3.7940815271820534,74066,6,2,5,0
2026-06-21,Dress,220,366,30,4.514928820520138,862,4.537679813214032,28241,6,2,6,1
2026-06-21,T-Shirt,335,706,40,5.979593815464524,777,4.006442715616799,18025,6,2,6,1
2026-06-21,Sweater,73,1433,20,7.820415946274092,880,4.07837750759661,59884,6,2,6,0
2026-06-21,Jacket,144,1380,0,1.9893755646500535,334,3.619112366446647,50534,6,2,6,0
2026-06-21,Pants,149,1411,20,2.6192277694962836,741,3.7099700468166366,44978,6,2,6,0
2026-06-22,Dress,264,1168,40,2.0039385776977223,687,4.072707700065509,62743,6,2,0,1
2026-06-22,T-Shirt,260,1280,40,7.628068483349685,958,3.765726829259049,91888,6,2,0,1
2026-06-22,Sweater,190,883,10,1.2269064901548592,623,4.553328622950051,32712,6,2,0,0
2026-06-22,Jacket,112,327,20,6.087572796200198,991,4.314342472034932,65530,6,2,0,0
2026-06-22,Pants,172,748,40,4.909163678613733,118,4.83197794857,77207,6,2,0,0
2026-06-23,Dress,200,594,10,7.548985040092163,724,4.36752474267227,52462,6,2,1,1
2026-06-23,T-Shirt,299,1026,10,4.570683025879729,370,4.138888669037115,98497,6,2,1,1
2026-06-23,Sweater,51,396,30,3.0949287061473902,449,4.424218439611879,48302,6,2,1,0
2026-06-23,Jacket,190,766,40,5.034811179188595,497,4.112731629772152,59039,6,2,1,0
2026-06-23,Pants,164,171,40,8.892588600846613,806,4.620442678947208,67834,6,2,1,0
2026-06-24,Dress,181,893,0,9.172104647177935,396,4.885543819490243,53522,6,2,2,0
2026-06-24,T-Shirt,314,679,20,6.7429270822353615,969,4.7427752403826515,91300,6,2,2,1
2026-06-24,Sweater,198,798,40,2.7533442993641635,201,4.49581066635837,19331,6,2,2,0
